Series ID,Category,Train Size,Test Size,Model,Train Time (s),Predict Time (s),Trend Strength,Seasonality Strength,Noise Level,MAE,RMSE,MAPE,sMAPE
M13303,Micro,306,18,SARIMA,0.751021146774292,0.0068850517272949,0.996436564893458,0.9369944596148893,16.679809112134592,19.409707445980857,23.694968366068228,0.526473152895866,0.5274656186345781
M13303,Micro,306,18,Holt-Winters,0.0881648063659668,0.0020029544830322,0.996436564893458,0.9369944596148893,16.679809112134592,19.60672318601145,25.68526445774714,0.5273122328766805,0.5262155828888284
M13303,Micro,306,18,DLM,0.1029708385467529,0.0011382102966308,0.996436564893458,0.9369944596148893,16.679809112134592,100.89074831953144,114.90982598018168,2.726485244972916,2.775366454317489
M13303,Micro,306,18,RNN,3.589932918548584,1.7564630508422852,0.996436564893458,0.9369944596148893,16.679809112134592,3671.584437555737,3672.4115766422374,99.85228674685804,199.41010451527376
M13303,Micro,306,18,LSTM,2.8758840560913086,1.7617478370666504,0.996436564893458,0.9369944596148893,16.679809112134592,3676.117962583899,3676.938179033908,99.9757906861967,199.90319557563524
M13303,Micro,306,18,GRU,3.823261022567749,2.203906774520874,0.996436564893458,0.9369944596148893,16.679809112134592,3675.5875263677704,3676.418409751472,99.96107709398856,199.844439700875
M13303,Micro,306,18,TCN,7.469575881958008,0.8045868873596191,0.996436564893458,0.9369944596148893,16.679809112134592,91.21625434027776,110.6540942759394,2.4469332736823257,2.4913043793482696
M13673,Micro,70,18,ARIMA,0.0217139720916748,0.0025351047515869,0.9301417944850224,0.0159922664282793,258.54394718819435,567.3561574836767,649.5751032114339,8.812438128621507,8.34810864542666
M13673,Micro,70,18,SARIMA,0.1945569515228271,0.0045528411865234,0.9301417944850224,0.0159922664282793,258.54394718819435,868.4140162077188,943.6803377319123,13.329896792058229,12.329818451839545
M13673,Micro,70,18,Holt-Winters,0.0577080249786376,0.0021369457244873,0.9301417944850224,0.0159922664282793,258.54394718819435,968.0999236118464,1030.9444734209428,14.77758447693746,13.60503967341967
M13673,Micro,70,18,DLM,0.040802001953125,0.0013260841369628,0.9301417944850224,0.0159922664282793,258.54394718819435,569.0728489410744,637.927969357627,8.77695211183987,8.372234856136094
M13673,Micro,70,18,RNN,3.152167797088623,1.665726900100708,0.9301417944850224,0.0159922664282793,258.54394718819435,6729.437460446834,6747.9479660766665,99.99985532060846,199.9897335850357
M13673,Micro,70,18,LSTM,3.141923189163208,1.6696629524230957,0.9301417944850224,0.0159922664282793,258.54394718819435,6729.200600752607,6747.7198857965095,99.99620180508111,199.9848080861125
M13673,Micro,70,18,GRU,4.563937187194824,2.136672019958496,0.9301417944850224,0.0159922664282793,258.54394718819435,6729.179214522243,6747.695659602524,99.99593095477576,199.983725418528
M13673,Micro,70,18,TCN,9.755789756774902,1.7108149528503418,0.9301417944850224,0.0159922664282793,258.54394718819435,1408.1290283203125,1587.1515328294977,21.42344740262032,20.86825303440763
M13727,Micro,70,18,ARIMA,0.0505900382995605,0.0069139003753662,0.9519395888105712,0.0044123480767788,206.8194630108841,505.7525264737187,556.2636299035875,5.822163344213335,5.623891638784953
M13727,Micro,70,18,SARIMA,0.157181978225708,0.0067451000213623,0.9519395888105712,0.0044123480767788,206.8194630108841,680.9419394054502,763.6891405810263,7.831561072039557,7.463853858599598
M13727,Micro,70,18,Holt-Winters,0.0544118881225585,0.0020420551300048,0.9519395888105712,0.0044123480767788,206.8194630108841,1569.743215847262,1766.69262288138,18.022085955982835,16.18642273784077
M13727,Micro,70,18,DLM,0.0713388919830322,0.0019452571868896,0.9519395888105712,0.0044123480767788,206.8194630108841,288.55554271930185,323.67596602169874,3.3214829022821015,3.257277116214234
M13727,Micro,70,18,RNN,5.810817718505859,1.570054292678833,0.9519395888105712,0.0044123480767788,206.8194630108841,8775.236679092464,8777.497750616132,99.99738552014706,199.9815509040988
M13727,Micro,70,18,LSTM,2.8348522186279297,2.09639573097229,0.9519395888105712,0.0044123480767788,206.8194630108841,8775.350036823605,8777.617208752046,99.99860967758674,199.9939086642778
M13727,Micro,70,18,GRU,4.3600828647613525,2.53812575340271,0.9519395888105712,0.0044123480767788,206.8194630108841,8775.357942281187,8777.622564531595,99.99872795229965,199.99470991114265
M13727,Micro,70,18,TCN,6.1464409828186035,1.1303479671478271,0.9519395888105712,0.0044123480767788,206.8194630108841,2061.5843858506946,3824.840517411023,23.343064483480745,24.97927155451865
M13876,Micro,305,18,ARIMA,0.0896599292755127,0.0053348541259765,0.8734700728706541,0.0018461867770439,991.8283655383055,736.8170285118374,812.3992263973001,14.521216573444873,13.321397494091212
M13876,Micro,305,18,SARIMA,0.932499885559082,0.0192859172821044,0.8734700728706541,0.0018461867770439,991.8283655383055,643.7967062066177,723.3337634478619,12.68148208807185,11.730296851656815
M13876,Micro,305,18,Holt-Winters,0.0607111454010009,0.0021731853485107,0.8734700728706541,0.0018461867770439,991.8283655383055,1212.7658450786653,1384.8710951703747,24.02446188275472,20.737366404076667
M13876,Micro,305,18,DLM,0.0625689029693603,0.0029959678649902,0.8734700728706541,0.0018461867770439,991.8283655383055,797.7562040602165,878.87214270723,15.683093639093324,14.301393470068808
M13876,Micro,305,18,RNN,7.2049620151519775,2.802356004714966,0.8734700728706541,0.0018461867770439,991.8283655383055,5239.071531248093,5250.184745915488,99.88866580354662,199.5551762409355
M13876,Micro,305,18,LSTM,11.767114877700806,4.320400953292847,0.8734700728706541,0.0018461867770439,991.8283655383055,5244.617017988034,5255.744621204265,99.99436586620423,199.9774653439061
M13876,Micro,305,18,GRU,6.313112735748291,2.9700989723205566,0.8734700728706541,0.0018461867770439,991.8283655383055,5243.278063176739,5254.344025772588,99.96992460720304,199.87975494187657
M13876,Micro,305,18,TCN,7.442069053649902,0.7390720844268799,0.8734700728706541,0.0018461867770439,991.8283655383055,598.6613281249998,656.859602703517,11.783916476460425,10.987892157654734
M13966,Micro,293,18,ARIMA,0.0539391040802001,0.0057268142700195,0.7919580071184589,0.7506496710548745,98.39536043849743,408.9699795567436,436.0308452136778,41.08616932246671,33.98475965933532
M13966,Micro,293,18,SARIMA,0.3841960430145263,0.0040838718414306,0.7919580071184589,0.7506496710548745,98.39536043849743,291.0620900392291,296.5998573164183,29.48118499526452,25.44590203671557
M13966,Micro,293,18,Holt-Winters,0.0584189891815185,0.0023138523101806,0.7919580071184589,0.7506496710548745,98.39536043849743,188.7840801784729,199.11884604346304,19.70519675903215,17.716915764476727
M13966,Micro,293,18,DLM,0.0577490329742431,0.0010468959808349,0.7919580071184589,0.7506496710548745,98.39536043849743,230.23422621076756,242.01170497139137,23.673605967334844,20.82075321285151
